Scheduled Arrival Time,minutes_early,line_ref,direction_ref,stop_point_ref,time,late bin,line_encoded,direction_encoded,stop_encoded,time_encoded,late_class
2019-07-23 19:59:49-07:00,-0.45,14,Inbound,15530,20.0,0-5 min late,0,0,212,200,3
2019-07-23 19:58:59-07:00,-1.3,7,Inbound,13425,20.0,0-5 min late,3,0,8,200,3
2019-07-23 19:59:27-07:00,-0.8666666666666667,7,Outbound,15304,20.0,0-5 min late,3,1,196,200,3
2019-07-23 19:58:12-07:00,-2.1166666666666667,N,Outbound,15119,20.0,0-5 min late,5,1,148,200,3
2019-07-23 20:03:00-07:00,2.6333333333333333,38,Outbound,14755,20.0,ontime or early,2,1,115,200,4
2019-07-23 19:59:42-07:00,-0.6833333333333333,7,Outbound,14950,20.0,0-5 min late,3,1,135,200,3
2019-07-23 20:00:32-07:00,0.13333333333333333,38,Outbound,14762,20.0,ontime or early,2,1,121,200,4
2019-07-23 19:59:37-07:00,-0.8,38,Outbound,15689,20.0,0-5 min late,2,1,311,200,3
2019-07-23 20:00:22-07:00,-0.05,N,Inbound,15206,20.0,0-5 min late,5,0,167,200,3
2019-07-23 19:57:31-07:00,-2.9166666666666665,14,Inbound,15585,20.0,0-5 min late,0,0,255,200,3
2019-07-23 20:01:29-07:00,1.05,38,Inbound,14275,20.0,ontime or early,2,0,81,200,4
2019-07-23 20:02:03-07:00,1.6166666666666667,N,Outbound,15207,20.0,ontime or early,5,1,168,200,4
2019-07-23 19:51:59-07:00,-8.483333333333333,7,Outbound,14725,19.8,5-10 min late,3,1,114,198,2
2019-07-23 20:01:00-07:00,0.5166666666666667,N,Outbound,17217,20.0,ontime or early,5,1,441,200,4
2019-07-23 20:00:10-07:00,-0.48333333333333334,38,Inbound,14763,20.0,0-5 min late,2,0,122,200,3
2019-07-23 19:38:19-07:00,-22.366666666666667,M,Outbound,16266,19.6,more than 20 min late,4,1,382,196,0
2019-07-23 20:04:00-07:00,3.316666666666667,N,Inbound,13913,20.1,ontime or early,5,0,48,201,4
2019-07-23 20:02:16-07:00,1.5833333333333333,N,Inbound,15731,20.0,ontime or early,5,0,321,200,4
2019-07-23 19:59:33-07:00,-1.15,M,Outbound,13403,20.0,0-5 min late,4,1,7,200,3
2019-07-23 19:58:35-07:00,-2.1666666666666665,14,Outbound,15543,20.0,0-5 min late,0,1,225,200,3
2019-07-23 19:59:40-07:00,-1.1666666666666667,7,Inbound,13429,20.0,0-5 min late,3,0,12,200,3
2019-07-23 20:02:04-07:00,1.1333333333333333,38,Inbound,14274,20.0,ontime or early,2,0,80,200,4
2019-07-23 19:59:30-07:00,-1.4666666666666666,2,Outbound,13852,20.0,0-5 min late,1,1,37,200,3
2019-07-23 20:07:27-07:00,6.283333333333333,7,Inbound,15638,20.1,ontime or early,3,0,291,201,4
2019-07-23 20:00:57-07:00,-0.31666666666666665,M,Outbound,16995,20.0,0-5 min late,4,1,428,200,3
2019-07-23 20:02:27-07:00,1.0333333333333334,2,Outbound,16593,20.0,ontime or early,1,1,400,200,4
2019-07-23 20:02:53-07:00,1.2333333333333334,M,Inbound,17449,20.0,ontime or early,4,0,448,200,4
2019-07-23 20:00:24-07:00,-1.5333333333333334,2,Outbound,13644,20.0,0-5 min late,1,1,29,200,3
2019-07-23 19:51:59-07:00,-10.45,2,Inbound,15638,19.8,10-20 min late,1,0,291,198,1
2019-07-23 19:58:00-07:00,0.0,M,Inbound,16262,20.0,0-5 min late,4,0,380,200,3
2019-07-23 19:58:46-07:00,-4.433333333333334,M,Inbound,17111,20.0,0-5 min late,4,0,436,200,3
2019-07-23 19:53:24-07:00,-10.233333333333333,2,Inbound,15591,19.9,10-20 min late,1,0,260,199,1
2019-07-23 20:09:02-07:00,-1.0,7,Inbound,14720,20.2,0-5 min late,3,0,113,202,3
2019-07-23 20:04:00-07:00,-6.05,N,Outbound,17219,20.1,5-10 min late,5,1,442,201,2
2019-07-23 20:00:28-07:00,-9.616666666666667,14,Inbound,15595,20.0,5-10 min late,0,0,264,200,2
2019-07-23 20:09:00-07:00,-1.0833333333333333,7,Inbound,15765,20.2,0-5 min late,3,0,342,202,3
2019-07-23 20:11:42-07:00,1.5833333333333333,14,Outbound,15614,20.2,ontime or early,0,1,279,202,4
2019-07-23 20:09:01-07:00,-1.1,N,Outbound,15203,20.2,0-5 min late,5,1,164,202,3
2019-07-23 20:07:29-07:00,-2.7,38,Outbound,14303,20.1,0-5 min late,2,1,102,201,3
2019-07-23 20:08:34-07:00,-1.6833333333333333,14,Outbound,15607,20.1,0-5 min late,0,1,274,201,3
2019-07-23 20:08:00-07:00,0.0,M,Inbound,16262,20.1,0-5 min late,4,0,380,201,3
2019-07-23 20:11:29-07:00,1.1833333333333333,38,Inbound,14258,20.2,ontime or early,2,0,64,202,4
2019-07-23 20:10:00-07:00,-0.35,N,Outbound,17859,20.2,0-5 min late,5,1,454,202,3
2019-07-23 20:07:30-07:00,-2.8666666666666667,14,Outbound,15554,20.1,0-5 min late,0,1,234,201,3
2019-07-23 20:11:00-07:00,0.6166666666666667,7,Outbound,15764,20.2,ontime or early,3,1,341,202,4
2019-07-23 20:09:41-07:00,-0.85,38,Outbound,14301,20.2,0-5 min late,2,1,100,202,3
2019-07-23 20:08:00-07:00,-2.55,14,Inbound,15551,20.1,0-5 min late,0,0,231,201,3
2019-07-23 20:09:50-07:00,-0.7833333333333333,14,Inbound,15533,20.2,0-5 min late,0,0,215,202,3
2019-07-23 20:09:41-07:00,-0.9333333333333333,7,Inbound,16478,20.2,0-5 min late,3,0,387,202,3
2019-07-23 20:11:52-07:00,1.2333333333333334,38,Inbound,14270,20.2,ontime or early,2,0,76,202,4
2019-07-23 20:13:19-07:00,2.65,M,Outbound,16266,20.2,ontime or early,4,1,382,202,4
2019-07-23 20:14:04-07:00,3.3833333333333333,N,Inbound,15234,20.2,ontime or early,5,0,183,202,4
2019-07-23 20:12:58-07:00,2.1666666666666665,2,Outbound,13875,20.2,ontime or early,1,1,39,202,4
2019-07-23 20:09:37-07:00,-1.1833333333333333,38,Inbound,14291,20.2,0-5 min late,2,0,93,202,3
2019-07-23 20:11:30-07:00,0.6166666666666667,7,Outbound,15753,20.2,ontime or early,3,1,331,202,4
2019-07-23 20:11:00-07:00,0.1,38,Outbound,14278,20.2,ontime or early,2,1,82,202,4
2019-07-23 20:12:05-07:00,1.1,N,Inbound,15201,20.2,ontime or early,5,0,162,202,4
2019-07-23 20:08:46-07:00,-2.35,M,Inbound,17111,20.1,0-5 min late,4,0,436,201,3
2019-07-23 20:09:56-07:00,-1.3,7,Outbound,15296,20.2,0-5 min late,3,1,188,202,3
2019-07-23 20:10:29-07:00,-0.85,N,Inbound,15122,20.2,0-5 min late,5,0,151,202,3
2019-07-23 20:14:21-07:00,2.8666666666666667,M,Outbound,16268,20.2,ontime or early,4,1,383,202,4
2019-07-23 20:15:48-07:00,4.283333333333333,M,Inbound,16220,20.2,ontime or early,4,0,373,202,4
2019-07-23 20:02:02-07:00,-9.75,2,Outbound,16501,20.0,5-10 min late,1,1,390,200,2
2019-07-23 20:08:00-07:00,-3.816666666666667,M,Outbound,16503,20.1,0-5 min late,4,1,391,201,3
2019-07-23 20:14:09-07:00,2.283333333333333,2,Outbound,13896,20.2,ontime or early,1,1,43,202,4
2019-07-23 20:09:00-07:00,-11.05,14,Inbound,15620,20.2,10-20 min late,0,0,283,202,1
2019-07-23 20:20:36-07:00,0.5333333333333333,14,Outbound,15528,20.3,ontime or early,0,1,210,203,4
2019-07-23 20:19:06-07:00,-0.9666666666666667,7,Outbound,13444,20.3,0-5 min late,3,1,18,203,3
2019-07-23 20:19:25-07:00,-0.7166666666666667,38,Inbound,15810,20.3,0-5 min late,2,0,343,203,3
2019-07-23 20:16:45-07:00,-3.433333333333333,14,Outbound,15627,20.3,0-5 min late,0,1,289,203,3
2019-07-23 20:21:32-07:00,1.2166666666666666,38,Inbound,15813,20.4,ontime or early,2,0,344,204,4
2019-07-23 20:16:53-07:00,-3.5,14,Outbound,15540,20.3,0-5 min late,0,1,222,203,3
2019-07-23 20:18:05-07:00,-2.3,38,Outbound,14282,20.3,0-5 min late,2,1,86,203,3
2019-07-23 20:22:06-07:00,1.6666666666666667,N,Inbound,15124,20.4,ontime or early,5,0,153,204,4
2019-07-23 20:17:46-07:00,-2.683333333333333,7,Inbound,14951,20.3,0-5 min late,3,0,136,203,3
2019-07-23 20:20:12-07:00,-0.26666666666666666,N,Outbound,15119,20.3,0-5 min late,5,1,148,203,3
2019-07-23 20:14:22-07:00,-6.116666666666666,14,Inbound,15613,20.2,5-10 min late,0,0,278,202,2
2019-07-23 20:06:00-07:00,-14.483333333333333,2,Outbound,16606,20.1,10-20 min late,1,1,413,201,1
2019-07-23 20:21:21-07:00,0.8,M,Outbound,16223,20.4,ontime or early,4,1,374,204,4
2019-07-23 20:14:11-07:00,-6.4,M,Inbound,13717,20.2,5-10 min late,4,0,33,202,2
2019-07-23 20:19:06-07:00,-1.5166666666666666,38,Outbound,14766,20.3,0-5 min late,2,1,125,203,3
2019-07-23 20:23:35-07:00,2.95,7,Inbound,15301,20.4,ontime or early,3,0,193,204,4
2019-07-23 20:19:49-07:00,-0.8333333333333334,7,Outbound,13446,20.3,0-5 min late,3,1,20,203,3
2019-07-23 20:19:56-07:00,-0.7166666666666667,N,Inbound,15214,20.3,0-5 min late,5,0,175,203,3
2019-07-23 20:18:44-07:00,-1.9666666666666666,14,Inbound,15693,20.3,0-5 min late,0,0,313,203,3
2019-07-23 20:19:53-07:00,-0.8833333333333333,N,Inbound,15206,20.3,0-5 min late,5,0,167,203,3
2019-07-23 20:20:59-07:00,0.2,38,Inbound,14286,20.3,ontime or early,2,0,89,203,4
2019-07-23 20:20:56-07:00,0.11666666666666667,7,Outbound,15695,20.3,ontime or early,3,1,315,203,4
2019-07-23 20:18:52-07:00,-2.0166666666666666,38,Outbound,14289,20.3,0-5 min late,2,1,91,203,3
2019-07-23 20:21:45-07:00,0.6333333333333333,M,Outbound,16219,20.4,ontime or early,4,1,372,204,4
2019-07-23 20:16:40-07:00,-4.666666666666667,M,Outbound,13376,20.3,0-5 min late,4,1,4,203,3
2019-07-23 20:19:14-07:00,-2.15,N,Outbound,17252,20.3,0-5 min late,5,1,444,203,3
2019-07-23 20:26:16-07:00,4.833333333333333,M,Inbound,15731,20.4,ontime or early,4,0,321,204,4
2019-07-23 20:19:02-07:00,-2.4833333333333334,7,Inbound,14961,20.3,0-5 min late,3,0,144,203,3
2019-07-23 20:15:02-07:00,-6.533333333333333,M,Inbound,16174,20.2,5-10 min late,4,0,370,202,2
2019-07-23 20:21:42-07:00,-0.03333333333333333,N,Outbound,15121,20.4,0-5 min late,5,1,150,204,3
2019-07-23 20:07:46-07:00,-14.75,2,Outbound,16596,20.1,10-20 min late,1,1,403,201,1
2019-07-23 20:09:02-07:00,-14.783333333333333,2,Outbound,16611,20.2,10-20 min late,1,1,418,202,1
2019-07-23 20:25:25-07:00,-4.6,14,Inbound,15530,20.4,0-5 min late,0,0,212,204,3
2019-07-23 20:29:52-07:00,-0.15,7,Inbound,15752,20.5,0-5 min late,3,0,330,205,3
2019-07-23 20:31:52-07:00,1.85,M,Outbound,16175,20.5,ontime or early,4,1,371,205,4
2019-07-23 20:28:00-07:00,-2.05,N,Inbound,15225,20.5,0-5 min late,5,0,182,205,3
2019-07-23 20:32:46-07:00,2.6333333333333333,38,Inbound,14305,20.5,ontime or early,2,0,104,205,4
2019-07-23 20:26:25-07:00,-3.7666666666666666,14,Outbound,15578,20.4,0-5 min late,0,1,249,204,3
2019-07-23 20:31:12-07:00,1.0166666666666666,38,Outbound,16129,20.5,ontime or early,2,1,367,205,4
2019-07-23 20:26:00-07:00,-4.2,7,Inbound,15692,20.4,0-5 min late,3,0,312,204,3
2019-07-23 20:28:00-07:00,-2.2666666666666666,N,Inbound,15200,20.5,0-5 min late,5,0,161,205,3
2019-07-23 20:29:14-07:00,-1.05,38,Outbound,14261,20.5,0-5 min late,2,1,67,205,3
2019-07-23 20:30:00-07:00,-0.31666666666666665,38,Outbound,14725,20.5,0-5 min late,2,1,114,205,3
2019-07-23 20:29:48-07:00,-0.5666666666666667,7,Outbound,14955,20.5,0-5 min late,3,1,140,205,3
2019-07-23 20:25:34-07:00,-4.883333333333334,14,Outbound,15607,20.4,0-5 min late,0,1,274,204,3
2019-07-23 20:24:54-07:00,-5.583333333333333,14,Inbound,15561,20.4,5-10 min late,0,0,237,204,2
2019-07-23 20:28:33-07:00,-1.95,N,Inbound,13212,20.5,0-5 min late,5,0,1,205,3
2019-07-23 20:28:22-07:00,-2.2,14,Inbound,15615,20.5,0-5 min late,0,0,280,205,3
2019-07-23 20:24:00-07:00,-6.583333333333333,14,Outbound,15552,20.4,5-10 min late,0,1,232,204,2
2019-07-23 20:26:21-07:00,-4.233333333333333,M,Outbound,16268,20.4,0-5 min late,4,1,383,204,3
2019-07-23 20:35:25-07:00,4.666666666666667,38,Inbound,15810,20.6,ontime or early,2,0,343,206,4
2019-07-23 20:29:42-07:00,-1.0666666666666667,N,Outbound,15121,20.5,0-5 min late,5,1,150,205,3
2019-07-23 20:34:28-07:00,3.683333333333333,M,Outbound,16994,20.6,ontime or early,4,1,427,206,4
2019-07-23 20:30:21-07:00,-0.4666666666666667,N,Outbound,15202,20.5,0-5 min late,5,1,163,205,3
2019-07-23 20:30:14-07:00,-0.6666666666666666,7,Outbound,14941,20.5,0-5 min late,3,1,130,205,3
2019-07-23 20:30:55-07:00,-0.016666666666666666,7,Inbound,15748,20.5,0-5 min late,3,0,328,205,3
2019-07-23 20:30:49-07:00,-0.26666666666666666,38,Inbound,14764,20.5,0-5 min late,2,0,123,205,3
2019-07-23 20:25:48-07:00,-5.5,M,Inbound,16220,20.4,5-10 min late,4,0,373,204,2
2019-07-23 20:17:27-07:00,-13.883333333333333,2,Outbound,16593,20.3,10-20 min late,1,1,400,203,1
2019-07-23 20:35:31-07:00,4.166666666666667,M,Inbound,15417,20.6,ontime or early,4,0,207,206,4
2019-07-23 20:31:59-07:00,0.5166666666666667,7,Outbound,14725,20.5,ontime or early,3,1,114,205,4
2019-07-23 20:31:01-07:00,-0.5666666666666667,N,Outbound,15203,20.5,0-5 min late,5,1,164,205,3
2019-07-23 20:26:15-07:00,-5.466666666666667,M,Inbound,16224,20.4,5-10 min late,4,0,375,204,2
2019-07-23 20:18:22-07:00,-13.95,2,Outbound,16602,20.3,10-20 min late,1,1,409,203,1
2019-07-23 20:19:04-07:00,-13.916666666666666,2,Outbound,16599,20.3,10-20 min late,1,1,406,203,1
2019-07-23 20:38:39-07:00,-1.3666666666666667,N,Outbound,15215,20.6,0-5 min late,5,1,176,206,3
2019-07-23 20:33:45-07:00,-6.316666666666666,14,Outbound,15627,20.6,5-10 min late,0,1,289,206,2
2019-07-23 20:37:13-07:00,-2.8833333333333333,N,Outbound,17145,20.6,0-5 min late,5,1,439,206,3
2019-07-23 20:37:00-07:00,0.0,14,Outbound,16498,20.6,0-5 min late,0,1,389,206,3
2019-07-23 20:40:47-07:00,0.65,38,Outbound,17854,20.7,ontime or early,2,1,453,207,4
2019-07-23 20:40:00-07:00,-0.13333333333333333,7,Inbound,17186,20.7,0-5 min late,3,0,440,207,3
2019-07-23 20:40:46-07:00,0.6,38,Inbound,14305,20.7,ontime or early,2,0,104,207,4
2019-07-23 20:35:57-07:00,-4.25,M,Outbound,16995,20.6,0-5 min late,4,1,428,206,3
2019-07-23 20:46:05-07:00,5.85,N,Inbound,14506,20.8,ontime or early,5,0,107,208,4
2019-07-23 20:38:45-07:00,-1.55,38,Inbound,14264,20.6,0-5 min late,2,0,70,206,3
2019-07-23 20:41:00-07:00,0.7,38,Inbound,14279,20.7,ontime or early,2,0,83,207,4
2019-07-23 20:39:01-07:00,-1.2833333333333334,N,Outbound,15203,20.6,0-5 min late,5,1,164,206,3
2019-07-23 20:37:10-07:00,-3.2,7,Inbound,15641,20.6,0-5 min late,3,0,293,206,3
2019-07-23 20:44:00-07:00,3.6,N,Inbound,14509,20.7,ontime or early,5,0,108,207,4
2019-07-23 20:44:00-07:00,3.5166666666666666,7,Inbound,15692,20.7,ontime or early,3,0,312,207,4
2019-07-23 20:39:50-07:00,-0.65,N,Inbound,15210,20.6,0-5 min late,5,0,171,206,3
2019-07-23 20:38:00-07:00,-2.55,38,Outbound,14755,20.6,0-5 min late,2,1,115,206,3
2019-07-23 20:40:51-07:00,0.25,14,Inbound,15582,20.7,ontime or early,0,0,252,207,4
2019-07-23 20:39:37-07:00,-0.9833333333333333,38,Outbound,15689,20.6,0-5 min late,2,1,311,206,3
2019-07-23 20:40:46-07:00,0.06666666666666667,M,Inbound,17111,20.7,ontime or early,4,0,436,207,4
2019-07-23 20:37:43-07:00,-3.033333333333333,14,Outbound,15623,20.6,0-5 min late,0,1,285,206,3
2019-07-23 20:34:58-07:00,-5.8,14,Inbound,17299,20.6,5-10 min late,0,0,445,206,2
2019-07-23 20:30:15-07:00,-10.583333333333334,M,Inbound,16898,20.5,10-20 min late,4,0,423,205,1
2019-07-23 20:39:26-07:00,-1.4166666666666667,7,Outbound,15655,20.6,0-5 min late,3,1,301,206,3
2019-07-23 20:41:00-07:00,0.0,14,Inbound,17099,20.7,0-5 min late,0,0,434,207,3
2019-07-23 20:41:43-07:00,0.31666666666666665,M,Inbound,16265,20.7,ontime or early,4,0,381,207,4
2019-07-23 20:27:00-07:00,-14.5,2,Outbound,13892,20.4,10-20 min late,1,1,41,204,1
2019-07-23 20:39:25-07:00,-2.0833333333333335,7,Outbound,14962,20.6,0-5 min late,3,1,145,206,3
2019-07-23 20:37:49-07:00,-4.2,M,Outbound,16997,20.6,0-5 min late,4,1,430,206,3
2019-07-23 20:40:56-07:00,-1.2166666666666666,7,Outbound,15695,20.7,0-5 min late,3,1,315,207,3
2019-07-23 20:27:53-07:00,-14.733333333333333,2,Outbound,13875,20.4,10-20 min late,1,1,39,204,1
2019-07-23 20:39:00-07:00,-3.716666666666667,M,Outbound,16996,20.6,0-5 min late,4,1,429,206,3
2019-07-23 20:28:58-07:00,-14.716666666666667,2,Outbound,13896,20.5,10-20 min late,1,1,43,205,1
2019-07-23 20:49:34-07:00,-0.45,N,Inbound,15194,20.8,0-5 min late,5,0,155,208,3
2019-07-23 20:50:50-07:00,0.7833333333333333,N,Inbound,15210,20.8,ontime or early,5,0,171,208,4
2019-07-23 20:43:00-07:00,-7.066666666666666,14,Inbound,15535,20.7,5-10 min late,0,0,217,207,2
2019-07-23 20:33:50-07:00,-16.233333333333334,2,Outbound,17019,20.6,10-20 min late,1,1,432,206,1
2019-07-23 20:54:00-07:00,3.933333333333333,N,Inbound,15239,20.9,ontime or early,5,0,185,209,4
2019-07-23 20:47:08-07:00,-2.95,14,Outbound,15558,20.8,0-5 min late,0,1,236,208,3
2019-07-23 20:35:57-07:00,-14.166666666666666,M,Outbound,16995,20.6,10-20 min late,4,1,428,206,1
2019-07-23 20:51:42-07:00,1.5666666666666667,M,Inbound,16257,20.8,ontime or early,4,0,378,208,4
2019-07-23 20:51:22-07:00,1.2166666666666666,14,Inbound,15615,20.8,ontime or early,0,0,280,208,4
2019-07-23 20:46:49-07:00,-3.35,38,Inbound,14764,20.8,0-5 min late,2,0,123,208,3
2019-07-23 20:34:28-07:00,-15.766666666666667,N,Outbound,16994,20.6,10-20 min late,5,1,427,206,1
2019-07-23 20:43:32-07:00,-6.733333333333333,14,Outbound,15626,20.7,5-10 min late,0,1,288,207,2
2019-07-23 20:39:19-07:00,-11.0,14,Outbound,15573,20.6,10-20 min late,0,1,245,206,1
2019-07-23 20:52:00-07:00,1.65,38,Inbound,15818,20.9,ontime or early,2,0,347,209,4
2019-07-23 20:49:10-07:00,-1.2,M,Inbound,13385,20.8,0-5 min late,4,0,5,208,3
2019-07-23 20:49:18-07:00,-1.0833333333333333,7,Inbound,14963,20.8,0-5 min late,3,0,146,208,3
2019-07-23 20:51:01-07:00,0.5833333333333334,14,Inbound,17841,20.8,ontime or early,0,0,452,208,4
2019-07-23 20:49:48-07:00,-0.65,7,Outbound,14955,20.8,0-5 min late,3,1,140,208,3
2019-07-23 20:46:44-07:00,-3.7333333333333334,7,Outbound,15326,20.8,0-5 min late,3,1,204,208,3
2019-07-23 20:48:58-07:00,-1.5166666666666666,N,Outbound,15237,20.8,0-5 min late,5,1,184,208,3
2019-07-23 20:52:00-07:00,1.5,38,Outbound,14758,20.9,ontime or early,2,1,118,209,4
2019-07-23 20:40:07-07:00,-10.416666666666666,M,Inbound,15726,20.7,10-20 min late,4,0,317,207,1
2019-07-23 20:51:06-07:00,0.5333333333333333,38,Outbound,14766,20.8,ontime or early,2,1,125,208,4
2019-07-23 20:48:13-07:00,-2.3833333333333333,38,Outbound,14282,20.8,0-5 min late,2,1,86,208,3
2019-07-23 20:47:05-07:00,-3.6,7,Inbound,15758,20.8,0-5 min late,3,0,336,208,3
2019-07-23 20:50:15-07:00,-0.55,38,Inbound,14260,20.8,0-5 min late,2,0,66,208,3
2019-07-23 20:47:27-07:00,-3.5,7,Outbound,15304,20.8,0-5 min late,3,1,196,208,3
2019-07-23 20:43:00-07:00,-7.95,N,Outbound,17217,20.7,5-10 min late,5,1,441,207,2
2019-07-23 20:58:55-07:00,7.933333333333334,7,Inbound,15638,21.0,ontime or early,3,0,291,210,4
2019-07-23 20:34:36-07:00,-16.4,2,Outbound,14045,20.6,10-20 min late,1,1,57,206,1
2019-07-23 20:35:14-07:00,-16.583333333333332,2,Outbound,14047,20.6,10-20 min late,1,1,59,206,1
2019-07-23 20:37:49-07:00,-14.116666666666667,M,Outbound,16997,20.6,10-20 min late,4,1,430,206,1
2019-07-23 20:39:00-07:00,-13.633333333333333,M,Outbound,16996,20.6,10-20 min late,4,1,429,206,1
2019-07-23 20:54:00-07:00,-6.033333333333333,N,Inbound,14509,20.9,5-10 min late,5,0,108,209,2
2019-07-23 20:46:23-07:00,-13.666666666666666,14,Outbound,15538,20.8,10-20 min late,0,1,220,208,1
2019-07-23 20:52:13-07:00,-7.833333333333333,14,Outbound,15590,20.9,5-10 min late,0,1,259,209,2
2019-07-23 20:43:00-07:00,-17.066666666666666,N,Outbound,17217,20.7,10-20 min late,5,1,441,207,1
2019-07-23 20:58:26-07:00,-1.7166666666666666,14,Inbound,15541,21.0,0-5 min late,0,0,223,210,3
2019-07-23 20:56:25-07:00,-3.7333333333333334,14,Outbound,15578,20.9,0-5 min late,0,1,249,209,3
2019-07-23 20:56:00-07:00,-4.183333333333334,N,Inbound,14509,20.9,0-5 min late,5,0,108,209,3
2019-07-23 21:01:44-07:00,1.5,38,Outbound,14767,21.0,ontime or early,2,1,126,210,4
2019-07-23 20:58:41-07:00,-1.5833333333333333,38,Inbound,16425,21.0,0-5 min late,2,0,385,210,3
2019-07-23 21:01:00-07:00,0.7,14,Inbound,15571,21.0,ontime or early,0,0,243,210,4
2019-07-23 20:58:04-07:00,-2.2333333333333334,38,Inbound,14274,21.0,0-5 min late,2,0,80,210,3
2019-07-23 20:59:55-07:00,-0.43333333333333335,7,Inbound,14942,21.0,0-5 min late,3,0,131,210,3
2019-07-23 20:59:14-07:00,-1.1166666666666667,7,Outbound,14962,21.0,0-5 min late,3,1,145,210,3
2019-07-23 20:56:00-07:00,-4.366666666666666,38,Outbound,14295,20.9,0-5 min late,2,1,97,209,3
2019-07-23 20:58:00-07:00,-2.45,N,Inbound,15216,21.0,0-5 min late,5,0,177,210,3
2019-07-23 20:42:00-07:00,-18.516666666666666,M,Outbound,16991,20.7,10-20 min late,4,1,424,207,1
2019-07-23 21:01:42-07:00,1.1166666666666667,38,Outbound,14304,21.0,ontime or early,2,1,103,210,4
2019-07-23 21:01:00-07:00,0.38333333333333336,14,Inbound,15593,21.0,ontime or early,0,0,262,210,4
2019-07-23 20:55:25-07:00,-5.216666666666667,7,Outbound,15745,20.9,5-10 min late,3,1,325,209,2
2019-07-23 20:34:28-07:00,-26.216666666666665,N,Outbound,16994,20.6,more than 20 min late,5,1,427,206,0
2019-07-23 20:58:07-07:00,-2.6166666666666667,7,Inbound,13425,21.0,0-5 min late,3,0,8,210,3
2019-07-23 21:00:13-07:00,-0.5333333333333333,38,Inbound,14765,21.0,0-5 min late,2,0,124,210,3
2019-07-23 20:55:39-07:00,-5.116666666666666,N,Outbound,15215,20.9,5-10 min late,5,1,176,209,2
2019-07-23 21:00:56-07:00,-0.1,7,Outbound,15695,21.0,0-5 min late,3,1,315,210,3
2019-07-23 20:58:45-07:00,-2.5166666666666666,7,Inbound,13429,21.0,0-5 min late,3,0,12,210,3
2019-07-23 20:53:00-07:00,-8.433333333333334,M,Inbound,17065,20.9,5-10 min late,4,0,433,209,2
2019-07-23 20:53:00-07:00,-8.433333333333334,M,Inbound,17065,20.9,5-10 min late,4,0,433,209,2
2019-07-23 21:01:00-07:00,-0.43333333333333335,M,Inbound,17065,21.0,0-5 min late,4,0,433,210,3
2019-07-23 20:54:00-07:00,-8.233333333333333,M,Outbound,17217,20.9,5-10 min late,4,1,441,209,2
2019-07-23 20:55:28-07:00,-8.933333333333334,M,Outbound,16994,20.9,5-10 min late,4,1,427,209,2
2019-07-23 21:11:50-07:00,1.7833333333333334,14,Inbound,15575,21.2,ontime or early,0,0,247,212,4
2019-07-23 21:08:35-07:00,-1.4833333333333334,38,Inbound,14268,21.1,0-5 min late,2,0,74,211,3
2019-07-23 21:07:59-07:00,-2.1166666666666667,7,Inbound,16478,21.1,0-5 min late,3,0,387,211,3
2019-07-23 21:09:10-07:00,-0.9333333333333333,7,Outbound,13445,21.2,0-5 min late,3,1,19,212,3
2019-07-23 20:54:00-07:00,-16.133333333333333,M,Outbound,17217,20.9,10-20 min late,4,1,441,209,1
2019-07-23 21:06:46-07:00,-3.3833333333333333,38,Outbound,14257,21.1,0-5 min late,2,1,63,211,3
2019-07-23 21:07:40-07:00,-2.5166666666666666,M,Inbound,16225,21.1,0-5 min late,4,0,376,211,3
2019-07-23 21:06:00-07:00,-4.233333333333333,N,Inbound,15239,21.1,0-5 min late,5,0,185,211,3
2019-07-23 21:05:00-07:00,-5.266666666666667,N,Inbound,14509,21.1,5-10 min late,5,0,108,211,2
2019-07-23 20:59:40-07:00,-10.616666666666667,M,Inbound,16225,21.0,10-20 min late,4,0,376,210,1
2019-07-23 21:02:36-07:00,-7.766666666666667,14,Outbound,15619,21.0,5-10 min late,0,1,282,210,2
2019-07-23 21:10:59-07:00,0.5833333333333334,38,Inbound,14283,21.2,ontime or early,2,0,87,212,4
2019-07-23 21:10:57-07:00,0.5166666666666667,14,Inbound,15596,21.2,ontime or early,0,0,265,212,4
2019-07-23 21:07:39-07:00,-2.85,7,Inbound,15756,21.1,0-5 min late,3,0,334,211,3
2019-07-23 21:00:00-07:00,-10.516666666666667,M,Inbound,17109,21.0,10-20 min late,4,0,435,210,1
2019-07-23 21:09:00-07:00,-1.5166666666666666,N,Inbound,15216,21.2,0-5 min late,5,0,177,212,3
